,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Seating_Capacity,Compression_Ratio,Turbocharger,max_power,max_power_rpm,max_torque,max_torque_rpm
448,Skoda,Monte Carlo,Monte Carlo 1.5 Tdi At,1425599,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Diesel,21.72,1228.0,7,163.0,5.0,,True,80.90489,4000.0,250.0,2000.0
449,Skoda,Monte Carlo,Monte Carlo 1.6 Mpi At,1269599,1598.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,14.84,1187.0,7,163.0,5.0,,False,77.227395,5250.0,153.0,3775.0
450,Skoda,Monte Carlo,Monte Carlo 1.5 Tdi Mt,1299599,1498.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Diesel,21.13,1210.0,5,163.0,5.0,,True,80.90489,4000.0,250.0,2000.0
451,Skoda,Monte Carlo,Monte Carlo 1.6 Mpi Mt,1139599,1598.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,15.41,1137.0,5,163.0,5.0,,False,77.227395,5250.0,153.0,3775.0
452,Mahindra,Xuv500,G At,1610180,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Petrol,13.85,1785.0,6,200.0,7.0,16.5,True,102.96986,4500.0,320.0,2500.0
453,Mahindra,Xuv500,W7,1418313,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,70.0,Diesel,15.1,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
454,Mahindra,Xuv500,W7 At,1539488,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
455,Mahindra,Xuv500,W9,1588943,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
456,Mahindra,Xuv500,W9 At,1710118,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
457,Mahindra,Xuv500,W11,1716319,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
458,Mahindra,Xuv500,W11 At,1837586,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
459,Mahindra,Xuv500,W11 (O),1741319,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
460,Mahindra,Xuv500,W11 (O) At,1862586,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
461,Mahindra,Xuv500,G At,1610180,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Petrol,13.85,1785.0,6,200.0,7.0,16.5,True,102.96986,4500.0,320.0,2500.0
462,Mahindra,Xuv500,W7,1418313,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,70.0,Diesel,15.1,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
463,Mahindra,Xuv500,W7 At,1539488,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
464,Mahindra,Xuv500,W9,1588943,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
465,Mahindra,Xuv500,W9 At,1710118,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
466,Mahindra,Xuv500,W11,1716319,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
467,Mahindra,Xuv500,W11 At,1837586,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
468,Mahindra,Xuv500,W11 (O),1741319,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
469,Mahindra,Xuv500,W11 (O) At,1862586,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
470,Mahindra,Xuv500,W11 (O) Awd,1852488,2179.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
471,Mahindra,Xuv500,W11 (O) Awd At,1973664,2179.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,330.0,2275.0
472,Mahindra,Xuv500,W3,1230924,2179.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,70.0,Diesel,16.0,1785.0,6,200.0,7.0,16.5,True,114.002345,3750.0,360.0,2275.0
473,Tata,Hexa,Xm Plus 4X2,1639374,2179.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,17.6,2280.0,6,200.0,7.0,17.2,True,114.737844,4000.0,400.0,2200.0
474,Tata,Hexa,Xt 4X4,1929417,2179.0,,,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,17.6,2280.0,6,200.0,6.0,17.2,True,114.737844,4000.0,320.0,2200.0
475,Tata,Hexa,Xta 4X2,1912593,2179.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,17.6,2280.0,6,200.0,6.0,17.2,True,114.737844,4000.0,400.0,2200.0
476,Tata,Hexa,Xt 4X2,1796458,2179.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,,Diesel,17.6,2280.0,6,200.0,6.0,17.2,True,114.737844,4000.0,400.0,2200.0
477,Tata,Hexa,Xe 4X2,1371864,2179.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,17.6,2280.0,5,200.0,7.0,17.2,True,110.32485,4000.0,320.0,2200.0
478,Tata,Hexa,Xm 4X2,1531377,2179.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,17.6,2280.0,6,200.0,7.0,17.2,True,114.737844,4000.0,400.0,2200.0
479,Tata,Hexa,Xma 4X2,1655587,2179.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,,Diesel,17.6,2280.0,6,200.0,7.0,17.2,True,114.737844,4000.0,400.0,2200.0
480,Toyota,Innova Crysta,2.4 Gx 7 Str,1605000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Diesel,15.4,1805.0,5,167.0,7.0,,True,110.32485,3400.0,343.0,2100.0
481,Toyota,Innova Crysta,2.4 Vx 7 Str,1927000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,55.0,Diesel,15.0,1815.0,5,167.0,7.0,,True,110.32485,3400.0,343.0,2100.0
482,Toyota,Innova Crysta,2.4 Gx 8 Str,1610000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Diesel,15.4,1825.0,5,167.0,8.0,,True,110.32485,3400.0,343.0,2100.0
483,Toyota,Innova Crysta,2.4 Vx 8 Str,1932000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Diesel,15.4,1820.0,5,167.0,8.0,,True,110.32485,3400.0,343.0,2100.0
484,Toyota,Innova Crysta,2.4 Zx 7 Str,2113000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Diesel,15.1,1870.0,5,167.0,7.0,,True,110.32485,3400.0,343.0,2100.0
485,Toyota,Innova Crysta,2.7 Gx At 8 Str,1620000,2694.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Petrol,10.83,1825.0,6,167.0,8.0,,True,122.092834,5200.0,245.0,4000.0
486,Toyota,Innova Crysta,2.7 Gx At 7 Str,1615000,2694.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Petrol,10.83,1825.0,6,167.0,7.0,,True,122.092834,3400.0,245.0,2300.0
487,Toyota,Innova Crysta,2.7 Zx At 7 Str,2103000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,55.0,Petrol,10.75,1870.0,6,167.0,7.0,,True,122.29480000000001,5200.0,245.0,4000.0
488,Toyota,Innova Crysta,2.7 Vx 7 Str,1807000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,55.0,Petrol,11.25,1815.0,5,167.0,7.0,,True,110.32485,3400.0,343.0,2100.0
489,Toyota,Innova Crysta,2.7 Gx Mt 7 Str,1493000,2755.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Petrol,11.25,1825.0,6,167.0,7.0,,True,127.976826,3400.0,360.0,2300.0
490,Toyota,Innova Crysta,2.7 Gx Mt 8 Str,1498000,2755.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Petrol,11.25,1825.0,6,167.0,8.0,,True,127.976826,3400.0,360.0,2300.0
491,Toyota,Innova Crysta,Touring Sport 2.4 Vx 7 Str,2097000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Diesel,15.0,1828.0,5,167.0,7.0,,True,110.32485,3400.0,343.0,2100.0
492,Toyota,Innova Crysta,Touring Sport 2.7 Vx 7 Str,1892000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Petrol,11.25,1815.0,5,167.0,7.0,,True,122.092834,5200.0,245.0,4000.0
493,Toyota,Innova Crysta,Touring Sport 2.7 Zx At 7 Str,2171000,2694.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Petrol,10.75,1870.0,6,167.0,7.0,,True,122.092834,5200.0,245.0,4000.0
494,Toyota,Innova Crysta,2.4 G Plus 7 Str,1592000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Diesel,15.4,1805.0,5,167.0,7.0,,True,110.32485,3400.0,343.0,2100.0
495,Toyota,Innova Crysta,2.4 G Plus 8 Str,1587000,2393.0,4.0,4.0,RWD (Rear Wheel Drive),BS VI,"Front, Longitudinal",Injection,55.0,Diesel,15.1,1825.0,5,167.0,8.0,,True,110.32485,3400.0,343.0,2100.0
496,Jeep,Compass,1.4 Limited At,1996000,1368.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Petrol,16.3,1562.0,,,5.0,,True,119.15083800000001,3750.0,250.0,2125.0
497,Jeep,Compass,1.4 Sport,1560000,1368.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Petrol,16.3,1537.0,,,5.0,,True,119.15083800000001,3750.0,250.0,2125.0
498,Jeep,Compass,1.4 Limited (O) At,2055000,1368.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Petrol,14.1,1562.0,,,5.0,,True,119.15083800000001,3750.0,250.0,2125.0
499,Jeep,Compass,2.0 Sport,1661000,1956.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1537.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
500,Jeep,Compass,2.0 Longitude,1803000,1956.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1551.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
501,Jeep,Compass,2.0 Longitude (O),1888000,1956.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1551.0,6,,5.0,,True,127.241327,3750.0,350.0,2125.0
502,Jeep,Compass,2.0 Limited,1973000,1956.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1562.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
503,Jeep,Compass,2.0 Limited (O),2022000,1956.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1562.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
504,Jeep,Compass,2.0 Limited 4X4,2151000,1956.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,16.3,1641.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
505,Jeep,Compass,2.0 Limited (O) 4X4,2199000,1956.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,60.0,Diesel,16.3,1641.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
506,Jeep,Compass,1.4 Limited Plus At Petrol,2167000,1368.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Petrol,16.3,1562.0,7,,5.0,,True,119.15083800000001,3750.0,250.0,2125.0
507,Jeep,Compass,2.0 Limited Plus 4X2 Diesel,2133000,1956.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1562.0,6,,5.0,,True,127.241327,3750.0,350.0,2125.0
508,Jeep,Compass,2.0 Limited Plus 4X4 Diesel,2311000,1956.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,16.3,1641.0,6,,5.0,,True,127.241327,3750.0,350.0,2125.0
509,Jeep,Compass,2.0 Sport Plus,1699000,1956.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1537.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
510,Jeep,Compass,1.4 Sport Plus,1599000,1368.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Petrol,16.3,1537.0,,,5.0,,True,119.15083800000001,3750.0,250.0,2125.0
511,Jeep,Compass,1.4 Longitude (O) At,1900000,1368.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Petrol,14.1,1562.0,,,5.0,,True,119.886337,5500.0,250.0,3250.0
512,Jeep,Compass,1.4 Limited (O) At Petrol Black Pack,2070000,1368.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Petrol,16.3,1562.0,7,,5.0,,True,119.15083800000001,3750.0,250.0,2125.0
513,Jeep,Compass,2.0 Limited (O) Black Pack,2036300,1956.0,6.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1562.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
514,Jeep,Compass,2.0 Limited (O) 4X4 Black Pack,2214000,1956.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,16.3,1641.0,,,5.0,,True,127.241327,3750.0,350.0,2125.0
515,Jeep,Compass,2.0 Limited Plus 4X4 At,2499000,1956.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1562.0,9,,5.0,,True,127.241327,3750.0,350.0,2125.0
516,Jeep,Compass,2.0 Longitude 4X4 At,2196000,1956.0,6.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,60.0,Diesel,17.1,1551.0,9,,5.0,,True,127.241327,3750.0,350.0,2125.0
517,Toyota,Corolla Altis,G Petrol,1645000,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,16.7,1220.0,6,175.0,5.0,10.6,False,102.96986,6400.0,173.0,4000.0
518,Toyota,Corolla Altis,G At Petrol,1806000,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,16.7,1260.0,7,175.0,5.0,10.6,False,102.96986,6400.0,173.0,4000.0
519,Toyota,Corolla Altis,Gl Petrol,1882000,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,16.7,1280.0,6,175.0,5.0,,False,102.96986,6400.0,173.0,4000.0
520,Toyota,Corolla Altis,Gl Diesel,1936000,1364.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,43.0,Diesel,21.0,1270.0,6,175.0,5.0,,True,65.01811160000001,3800.0,205.0,2300.0
521,Toyota,Corolla Altis,G Diesel,1771000,1364.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,43.0,Diesel,21.0,1230.0,6,175.0,5.0,,True,65.01811160000001,3800.0,205.0,2300.0
522,Toyota,Corolla Altis,Vl At Petrol,2019000,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,55.0,Petrol,16.7,1310.0,6,175.0,5.0,,False,102.96986,6400.0,173.0,4000.0
523,Honda,Civic,1.8 V Cvt,1793900,1799.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,47.0,Petrol,16.5,1268.0,7,,5.0,,False,103.705359,6500.0,174.0,4300.0
524,Honda,Civic,1.8 Vx Cvt,1944900,1799.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,47.0,Petrol,16.5,1275.0,7,,5.0,,False,103.705359,6500.0,174.0,4300.0
525,Honda,Civic,1.8 Zx Cvt,2124900,1799.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,47.0,Petrol,16.8,1300.0,7,,5.0,,False,103.705359,6500.0,174.0,4300.0
526,Honda,Civic,1.6 Vx Mt,2054900,1597.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,47.0,Diesel,26.8,1325.0,6,,5.0,10.5,False,88.25988,4000.0,300.0,2000.0
527,Honda,Civic,1.6 Zx Mt,2234900,1597.0,4.0,4.0,FWD (Front Wheel Drive),BS 6,"Front, Transverse",Injection,47.0,Diesel,26.8,1353.0,6,,5.0,,False,88.25988,4000.0,300.0,2000.0
528,Skoda,Superb,Style 1.8 Tsi Mt,2599599,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Petrol,14.12,1449.0,6,164.0,5.0,,False,132.38982000000001,6200.0,320.0,2675.0
529,Skoda,Superb,Style 1.8 Tsi At,2779599,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Petrol,14.67,1540.0,7,164.0,5.0,,True,132.38982000000001,6200.0,250.0,3125.0
530,Skoda,Superb,L & K 1.8 Tsi At,3099599,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Petrol,13.7,1540.0,7,164.0,5.0,11.1,True,132.38982000000001,6200.0,250.0,3125.0
531,Skoda,Superb,L & K 2.0 Tdi At,3349599,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Diesel,18.19,1565.0,6,149.0,5.0,,True,130.183323,4000.0,350.0,2500.0
532,Skoda,Superb,Style 2.0 Tdi At,3029599,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Diesel,18.19,1565.0,6,149.0,5.0,,True,130.183323,4000.0,350.0,2500.0
533,Skoda,Superb,Corporate Edition 1.8 Tsi At,2599599,1798.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Petrol,14.67,1540.0,7,164.0,5.0,,True,132.38982000000001,6200.0,250.0,3125.0
534,Skoda,Superb,Corporate Edition 2.0 Tdi At,2849599,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,66.0,Diesel,18.19,1565.0,6,149.0,5.0,,True,130.183323,4000.0,350.0,2500.0
535,Volvo,V40,Kinetic,2769000,1984.0,5.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,16.81,1500.0,6,133.0,5.0,,True,110.32485,150.0,350.0,2125.0
536,Volvo,V40,R Design,3191000,1984.0,5.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,60.0,Diesel,16.81,1500.0,6,133.0,5.0,,True,110.32485,3500.0,350.0,2125.0
537,Toyota,Fortuner,2.8 4X2 At,3205000,2755.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,80.0,Diesel,12.9,1970.0,5,220.0,7.0,15.6,True,130.183323,3400.0,450.0,2000.0
538,Toyota,Fortuner,2.8 4X2 Mt,3019000,2755.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,80.0,Diesel,14.24,1970.0,5,220.0,7.0,15.6,True,130.183323,3400.0,420.0,2000.0
539,Toyota,Fortuner,Trd Celebratory Edition,3420000,2755.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,80.0,Diesel,12.9,1970.0,6,220.0,7.0,,True,130.183323,3400.0,450.0,2000.0
540,Ford,Endeavour,3.2L 4X4 At Titanium Plus,3470000,3198.0,5.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,80.0,Diesel,10.91,2394.0,6,225.0,7.0,,True,147.09980000000002,3000.0,470.0,2125.0
541,Ford,Endeavour,2.2L 4X2 At Titanium Plus,3233000,2198.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,80.0,Diesel,12.62,2238.0,6,225.0,7.0,,True,117.67984,3200.0,385.0,2050.0
542,Ford,Endeavour,2.2L 4X2 Mt Titanium,2920000,2198.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Transverse",Injection,80.0,Diesel,12.62,2238.0,6,225.0,7.0,,True,117.67984,3200.0,385.0,2050.0
543,Mini,Cooper 3 Door,Cooper D,2990000,1496.0,3.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,44.0,Diesel,21.15,1245.0,6,,4.0,16.5,True,85.317884,4000.0,270.0,2000.0
544,Mini,Cooper 3 Door,Cooper S,3420000,1998.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,44.0,Petrol,15.75,1250.0,6,,5.0,11.0,True,141.215808,5500.0,280.0,2925.0
545,Skoda,Kodiaq Scout,2.0 Tdi At,3399000,1968.0,4.0,4.0,4WD,BS 6,"Front, Longitudinal",Injection,63.0,Diesel,16.25,1799.0,7,188.0,7.0,,True,110.3636,3500.0,340.0,1750.0
546,Bmw,X1,Sdrive20D M Sport,4240000,1995.0,4.0,4.0,RWD (Rear Wheel Drive),BS IV,"Front, Longitudinal",Injection,61.0,Diesel,17.05,1670.0,8,179.0,5.0,,True,139.4459,4000.0,400.0,2125.0
547,Volvo,S60,Momentum,3850500,1984.0,5.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Longitudinal",Injection,67.5,Diesel,21.7,1665.0,8,136.0,5.0,16.5,True,134.9717,4250.0,400.0,1750.0
548,Bmw,3-Series,320D Sport,4140000,1995.0,4.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Transverse",Injection,40.0,Diesel,19.62,1590.0,8,157.0,5.0,,True,139.74481,400.0,400.0,1750.0
549,Bmw,3-Series,320D Luxury Line,4690000,1995.0,4.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Transverse",Injection,40.0,Diesel,19.62,1590.0,8,157.0,5.0,,True,139.74481,400.0,400.0,1750.0
550,Bmw,3-Series,330I M Sport,4790000,1998.0,4.0,4.0,RWD (Rear Wheel Drive),BS 6,"Front, Transverse",Injection,59.0,Petrol,16.13,1595.0,8,157.0,5.0,,True,189.758742,500.0,400.0,1550.0
551,Volvo,S60 Cross Country,D4,4426500,2400.0,5.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,67.0,Diesel,19.6,1776.0,6,201.0,4.0,,True,139.74481,4000.0,420.0,2250.0
552,Audi,Q5,35 Tdi Premium Plus,5021200,1968.0,4.0,4.0,FWD (Front Wheel Drive),BS IV,"Front, Transverse",Injection,64.0,Diesel,16.9,1585.0,7,170.0,5.0,,True,139.74481,3900.0,400.0,2125.0
553,Audi,Q5,35 Tdi Technology,5621200,1968.0,4.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Transverse",Injection,64.0,Diesel,15.73,1585.0,7,170.0,5.0,,True,139.74481,3900.0,400.0,2125.0
554,Audi,Q5,45 Tfsi Premium Plus,5021200,1984.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,70.0,Petrol,12.44,1955.0,7,200.0,5.0,16.5,True,184.9336,5500.0,370.0,3050.0
555,Audi,Q5,45 Tfsi Technology,5621200,1984.0,6.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,70.0,Petrol,12.44,1955.0,7,200.0,5.0,16.5,True,184.9336,5500.0,370.0,3050.0
556,Land Rover Rover,Range Evoque,S,5494000,1999.0,4.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,,Diesel,15.6,1915.0,9,210.0,5.0,15.5,True,131.654321,4000.0,430.0,2125.0
557,Land Rover Rover,Range Evoque,Se R-Dynamic,5985000,1999.0,4.0,4.0,AWD (All Wheel Drive),BS 6,"Front, Longitudinal",Injection,,Diesel,15.6,1915.0,9,210.0,5.0,15.5,True,131.654321,4000.0,430.0,2125.0
558,,Mercedes-Benz E-Class,E 63 S Amg,15000000,5461.0,8.0,4.0,AWD (All Wheel Drive),BS IV,"Front, Longitudinal",Injection,80.0,Petrol,8.5,1845.0,7,155.0,4.0,10.3,False,409.3893,5500.0,720.0,3500.0
